Date,Open,High,Low,Close,Volume
2015-09-21,59.53665538969494,60.33811269547228,59.19317701490123,60.10912322998047,6287931
2015-09-22,60.2617786038511,60.60526279988016,59.30766554284368,59.84197235107422,36064592
2015-09-23,59.68932208823278,60.56710743553372,59.231348896776446,60.223628997802734,5224262
2015-09-24,60.22360294948666,60.834231666166865,59.42214584350586,59.42214584350586,8445105
2015-09-25,60.45260933659685,62.09368518666265,60.45260933659685,61.902862548828125,8767538
2015-09-28,61.559375431884504,61.67387016309628,60.14728927612305,60.14728927612305,5638140
2015-09-29,59.26950860953389,60.75792275816577,59.155013869613505,60.49077224731445,7003264
2015-09-30,61.52121376909966,63.04779478482642,61.13956851516797,62.74247741699219,8507569
2015-10-01,63.20044318261571,63.696577250366026,61.712023509035106,62.05550765991211,7592780
2015-10-02,62.58980216984272,63.54391500779764,61.483033607192056,62.47530746459961,7430364
2015-10-05,63.42944609853052,64.65070986309725,63.23862345333431,64.612548828125,6339616
2015-10-06,64.61253857297217,65.45215691388421,64.23089334315361,64.84152221679688,5616528
2015-10-07,65.10869222289313,65.83381598259871,64.72704691284906,64.9178695678711,6287038
2015-10-08,64.765200567007,65.94830322265625,64.765200567007,65.94830322265625,8321116
2015-10-09,66.48260081694274,66.52076767099419,65.45215981544098,66.02462768554688,6410602
2015-10-12,66.02462768554688,66.63526240970423,65.49032666949243,66.02462768554688,4201748
2015-10-13,66.10095182995884,66.13911868185066,64.61253778128143,64.6888656616211,5702238
2015-10-14,64.30723242658829,64.65071086388046,63.772931341146005,63.811092376708984,4424616
2015-10-15,64.49803845886589,65.94829137588414,64.38354373478275,65.87196350097656,6764618
2015-10-16,66.3299412042438,66.44443593631964,65.60481178339286,66.21544647216797,6524958
2015-10-19,66.25362102418086,66.59709943688435,65.49033048622229,65.83380889892578,4936774
2015-10-20,65.9101334085907,66.17728391848952,64.80336451467653,65.52848815917969,8471439
2015-10-21,65.60481857070205,66.36810909891706,65.18501227425054,66.06279754638672,4269273
2015-10-22,65.75746879506107,67.39854431152344,65.22316202367327,67.39854431152344,6943266
2015-10-23,64.72704428626808,64.84153321587918,61.826537718255835,63.353118896484375,23554144
2015-10-26,63.69659303965293,64.26906094290965,62.13185093148469,63.65843200683594,9705381
2015-10-27,63.54393367660893,63.54393367660893,61.67387429418255,61.75020217895508,9724937
2015-10-28,61.90286212595108,62.131851619166106,61.40672210628167,62.017356872558594,5603597
2015-10-29,62.28451090703539,63.73476419104151,61.90286561247826,63.353118896484375,9404064
2015-10-30,63.39127468860704,64.42171563933015,63.39127468860704,63.62025833129883,4402560
2015-11-02,61.826526561172344,64.23089264768451,61.826526561172344,63.16228485107422,8245795
2015-11-03,63.50575484491525,64.65069037089408,63.46759382144856,64.53620147705078,6521649
2015-11-04,64.87969572647759,66.32994891328778,64.8415288702018,65.83380889892578,9649330
2015-11-05,65.91013728030318,65.94830413686402,65.03235199040589,65.3376693725586,8031175
2015-11-06,65.37583123026228,65.71930961926763,64.61254074496662,65.10868072509766,5968632
2015-11-09,66.02461585911415,67.47486870163306,65.56664280975114,66.3299331665039,11576414
2015-11-10,66.32994872160813,66.32994872160813,62.13185077496768,62.24634552001953,17118508
2015-11-11,62.39899403780062,62.818806112998274,62.0555156660527,62.51348876953125,8911416
2015-11-12,62.551658858728906,62.58982571598243,61.139572492020704,61.40672302246094,7502525
2015-11-13,61.13957143740634,61.29223304034232,59.95647458773724,60.60527038574219,8523463
2015-11-16,61.06324024759384,63.314944902346106,60.68159499604638,62.6661491394043,17132017
2015-11-17,63.35311501325961,63.88741606351164,63.2004592341718,63.73476028442383,8781150
2015-11-18,63.73474924523324,64.04006657397099,63.00962568499428,63.238609313964844,6390068
2015-11-19,63.46760182821322,63.54392970821898,62.0936766943336,62.51348876953125,8184630
2015-11-20,62.856979655683844,63.42944760486757,62.399006461025884,63.3149528503418,7143541
2015-11-23,62.856979655683844,63.42944760486757,62.399006461025884,63.3149528503418,35700
2015-11-24,63.20045252381846,63.314941434256035,62.7424735882919,62.93329620361328,38827684
2015-11-25,62.81880567639651,63.23861192523247,62.58981621452677,63.2004508972168,6576160
2015-11-26,63.23861975176586,64.61254504613609,62.971469228817384,64.42172241210938,6299022
2015-11-27,64.11639102997648,64.72702565487741,63.92556843762536,64.0782241821289,4708365
2015-11-30,64.11639102997648,64.72702565487741,63.92556843762536,64.0782241821289,3000
2015-12-01,64.57438350323501,64.68887825776078,62.856979655683844,63.3149528503418,10380767
2015-12-02,63.31494735223306,64.1164047408718,63.00963579793699,63.772926330566406,8239009
2015-12-03,63.62025451902612,65.03234061306411,63.23860931396484,63.238609313964844,11860075
2015-12-04,63.00963340934381,63.20045603526739,61.86469765380234,62.28450393676758,8146340
2015-12-07,63.00963340934381,63.20045603526739,61.86469765380234,62.28450393676758,8146340
2015-12-08,62.895138013011824,62.97146589789617,60.98691177368164,60.98691177368164,8895619
2015-12-09,60.9105952901853,61.10141794983695,59.30768029035509,59.76565933227539,10652366
2015-12-10,59.612986339383255,60.22362106316889,59.1931800622944,59.384002685546875,7060548
2015-12-11,59.307658285833135,59.34582513298084,58.23905644701638,58.3917121887207,10713745
2015-12-14,58.620709751963574,59.078682864013714,57.475774060116194,57.51393508911133,9570214
2015-12-15,57.78109602272253,58.62072034049198,57.47578444183741,58.5062255859375,8055731
2015-12-16,58.81153974227851,60.490776638187825,58.65887813682188,59.61299133300781,8072405
2015-12-17,60.49077954086518,60.986919591378324,60.07096738502057,60.223628997802734,7835447
2015-12-18,59.689314549296846,60.56709978573093,59.57482563347686,60.032798767089844,8015785
2015-12-21,62.58981404634262,64.87968529194052,61.78835678100586,61.78835678100586,14389470
2015-12-22,62.01734888825493,62.62798357591687,61.101402680205986,61.177730560302734,9036390
2015-12-23,61.44488588300221,62.78064427176313,61.44488588300221,62.74247741699219,6638735
2015-12-28,62.36083142957908,62.97146615806533,62.13184777398,62.20817565917969,4180487
2015-12-29,62.360820405701546,63.124110769656,62.32265938156982,63.04778289794922,41376570
2015-12-30,63.16228022848506,63.505758577087306,62.589812431852266,62.81880187988281,6706639
2016-01-04,61.82652282714844,61.82652282714844,60.49076461791992,60.68158721923828,6655286
2016-01-05,62.0173458385438,62.13184056478061,60.64342077058935,60.75791549682617,3646024
2016-01-07,59.155006408691406,59.498484761686996,57.51393087266479,59.155006408691406,14676629
2016-01-08,59.38401183977972,60.45261403596651,59.269517083489646,59.68932342529297,7105833
2016-01-11,59.307668955654684,60.2236210409959,58.96419056330442,59.574825286865234,8602107
2016-01-12,59.727478015195025,60.68159108253041,59.38399964033189,59.91830062866211,6849895
2016-01-13,60.681595684074466,61.139568826435195,60.070960945297195,60.452606201171875,5859202
2016-01-14,59.53665924072266,59.80380975211395,58.544379257332864,59.536659240722656,8137585
2016-01-15,58.50620194057357,59.15499752291048,55.94918063169115,56.1400032043457,14785774
2016-01-18,57.05595105395504,59.1549994204885,56.97962318713332,57.78107452392578,9933441
2016-01-19,58.69704014282335,59.727481144850756,58.429889634659844,58.8115348815918,10607266
2016-01-20,56.78880431792675,57.628422554697245,56.25449756838673,57.01778793334961,14103658
2016-01-21,56.559833318082184,57.475785548712416,55.91103746103904,57.323123931884766,10555307
2016-01-22,58.77336448486929,61.21589158862913,58.73519763309893,61.177730560302734,13586407
2016-01-25,61.67386241400685,62.01734074104149,60.719749479529284,61.10139465332031,9948410
2016-01-26,60.29994974449892,62.89513861971053,60.26178288996641,62.6661491394043,11582820
2016-01-27,63.73474557281932,63.81107344474481,58.31538513790299,58.735191345214844,31434384
2016-01-28,58.77336557278489,59.3840002717499,56.368999452845785,56.75064468383789,17173683
2016-01-29,57.74291609319747,57.78107711659916,56.14000752424608,57.552093505859375,11510135
2016-02-01,57.81925126942646,58.65886959511878,56.1781756462655,56.71248245239258,10207415
2016-02-02,56.48350073244266,56.82697915076204,55.567554401294466,55.94919967651367,6975259
2016-02-03,56.02551691175904,57.51393087266479,55.64387170912232,56.292667388916016,9226094
2016-02-04,57.20861394815269,57.55209812700727,55.9873504558161,57.132286071777344,9896197
2016-02-05,57.05596082362545,57.62842865797621,56.71248245239258,56.71248245239258,8646998
2016-02-08,56.750652285005344,57.62843759854634,54.88059273204635,54.9569206237793,10889785
2016-02-09,55.147743264834084,55.68204433040955,53.926479526772404,54.9569206237793,8169221
2016-02-10,55.33856490678504,56.36900598518795,54.575274356346625,55.94919967651367,8514401
2016-02-11,55.33857302516809,55.33857302516809,54.19363703154392,54.23180389404297,11678179
2016-02-12,54.72793017267697,55.75837707519531,54.57527439186783,55.75837707519531,9637895
2016-02-15,56.97964191681114,58.16273880004883,56.865147167221714,58.16273880004883,7538409
2016-02-16,58.39173169472389,58.773376999918156,57.89559163328229,58.27723693847656,9566714
2016-02-17,58.62071219253699,59.53665845477113,57.81925484549888,59.384002685546875,8766962
2016-02-18,59.536663442001895,60.338120856176,59.07869027252161,59.61299133300781,6146553
2016-02-19,59.651153215515286,60.109126346802064,59.040518491503384,59.193180084228516,8156624
2016-02-22,59.95647200097291,60.643428802490234,59.765649373119324,60.643428802490234,5514296
2016-02-23,60.56709594806227,60.56709594806227,59.689310767246646,59.84197235107422,6769424
2016-02-24,59.88013691424581,59.88013691424581,58.5825454040549,58.8115348815918,45405457
2016-02-25,59.68931530277063,60.376277923583984,58.84969690997405,60.376277923583984,8950196
2016-02-26,60.834243378287226,61.52120591232224,59.61297988636036,59.994625091552734,8632195
2016-02-29,59.76563689112185,60.56708826665784,59.15500228014307,60.414432525634766,6246496
2016-03-01,60.49076799254404,61.33038632049624,59.880133304882094,61.177730560302734,5839839
2016-03-02,61.36856815602886,61.78837451078298,60.45261590089685,60.91059494018555,6104520
2016-03-03,61.29223002581659,61.44488579779982,60.07096055617311,60.376277923583984,5129063
2016-03-04,60.52894596856722,60.68160175681641,59.65116062752175,60.3381233215332,8708946
2016-03-07,60.070952565642074,60.45259776827879,59.880129964323714,60.29994201660156,6769380
2016-03-08,60.147298567157534,60.338121207505814,59.612991680115435,59.88014221191406,5521770
2016-03-09,59.76565933227539,60.10913779027019,59.38401401297209,59.76565933227539,5813370
2016-03-10,59.68929961471147,60.03278374656288,58.65885886604302,58.773353576660156,9428395
2016-03-11,59.53664862691251,60.22361112191171,59.07867557139416,60.07094955444336,6881865
2016-03-14,60.52894596856722,60.60527386269182,59.95647802746518,60.3381233215332,6117678
2016-03-15,59.91829981369949,60.414439766654574,59.803805082487706,60.14728927612305,4870464
2016-03-16,60.4907791097824,60.87242440385043,59.65116062752175,60.3381233215332,6663447
2016-03-17,60.681594062349376,60.796088800740776,59.422163586932506,60.52893829345703,8132477
2016-03-18,60.948737696395256,61.82652282714844,60.26177516696043,61.82652282714844,11631789
2016-03-21,61.48303718314648,62.28448851957677,60.71974686838833,60.94873046875,7959365
2016-03-22,61.02507774370495,61.40672302246094,60.338120900700005,61.40672302246094,7772325
2016-03-23,61.750213473139176,61.750213473139176,60.71977228163039,60.91059494018555,5501907
2016-03-24,60.18545500365704,60.41444448396066,59.384003469483176,59.536659240722656,4160689
2016-03-29,60.14729802865881,60.68159908747248,59.803813785040205,60.56710433959961,7206953
2016-03-30,61.06323988794916,62.895138249276506,60.87241726329932,62.39899826049805,9007855
2016-03-31,62.017340813111375,62.131835530070376,61.483039898560314,62.05550765991211,7500625
2016-04-01,61.36854518160131,62.131835530070376,61.101394724325786,62.05550765991211,6825484
2016-04-04,61.86469765380234,62.58982130293418,61.52121343307326,62.28450393676758,4727795
2016-04-05,61.78836372170122,61.78836372170122,60.37627745965141,60.87241744995117,9597605
2016-04-06,60.64343919429815,61.44489669799805,60.07097121263978,61.44489669799805,7126573
2016-04-07,61.635707902759776,62.0555200073266,61.177734767242384,61.25406265258789,4804538
2016-04-08,61.788363896156255,62.6661491394043,61.75020286506815,62.6661491394043,8055177
2016-04-11,62.47533073958751,63.12412654641517,62.055524428555394,62.551658630371094,5607168
2016-04-12,61.86470201572397,61.941029906786206,60.83425510432695,61.40672302246094,10294760
2016-04-13,61.78836007254439,63.811080945263996,61.21589223064888,63.62025833129883,14594532
2016-04-14,63.899829769442704,64.01964316905294,62.78158152968493,63.141021728515625,10058123
2016-04-15,63.10109279028532,63.10109279028532,62.102657777780806,62.581905364990234,8436203
2016-04-18,62.18251185659684,62.981259616075185,62.142578125,62.142578125,7411925
2016-04-19,62.70169275018234,63.46050060702683,62.70169275018234,63.10106658935547,7659666
2016-04-20,62.941320849234536,63.18094150153155,62.34226007755005,62.98125457763672,8383218
2016-04-21,57.150406268753024,58.38846167510555,53.55604124792483,53.79566192626953,53369477
2016-04-22,53.795664309327954,54.75416534705265,53.236543274460224,53.87553787231445,22908932
2016-04-25,53.99534863351242,54.274909137328116,52.63747984700077,52.99691390991211,12254310
2016-04-26,53.51610225746511,53.79566276688333,53.116728360021334,53.236541748046875,12126196
2016-04-27,53.3563527417631,53.87553390997265,52.75729192247966,53.15666580200195,11492060
2016-04-28,53.156665396373306,53.51609944761588,52.19816443645687,53.43622589111328,8732899
2016-04-29,52.79722714541847,53.076787650188464,51.91860580444336,51.91860580444336,12277754
2016-05-02,52.11829070157783,52.397851195361,51.47929006382054,51.519229888916016,8234500
2016-05-03,51.399416237887124,51.43935606277302,50.440921380242344,50.720481872558594,10632620
2016-05-04,50.68055033794503,50.92017407714714,50.44092659874292,50.6406135559082,4261696
2016-05-06,50.32110983076888,50.36104661012727,49.761985778808594,49.761985778808594,10375218
2016-05-09,50.480863380779745,51.55917477766097,50.161363030522836,50.6406135559082,11875158
2016-05-10,51.11985514944567,51.2396685287445,49.602233230904176,49.68210983276367,14193434
2016-05-11,50.0016099196555,50.08148652602053,49.20286213789116,49.482425689697266,10463910
2016-05-12,49.282740249421046,49.72205093341241,48.84342956542969,48.84342956542969,11089444
2016-05-13,48.723609850252174,50.20129188101673,48.483986148909366,49.801918029785156,10143034
2016-05-16,49.003179409445025,50.560738327318255,48.84343227692981,50.52080154418945,8859186
2016-05-17,50.680544414685755,51.11985505970897,50.08148361320479,50.2012939453125,7963218
2016-05-18,49.921733426070595,50.880231317247315,49.72204649236632,50.76041793823242,8973357
2016-05-19,50.48086246586306,50.64061263809621,49.88180160522461,49.88180160522461,7819436
2016-05-20,50.32110658852215,50.80035400390625,49.80191934937208,50.80035400390625,7693448
2016-05-23,50.600672586500274,51.11985988222152,50.28117529042504,50.96010971069336,7011526
2016-05-24,50.7604216808566,51.39941930642817,50.48086117185061,51.31954574584961,6639786
2016-05-25,51.718923045389815,51.75886287528784,51.03998859486059,51.5991096496582,7827368
2016-05-26,51.519228522487836,51.87866256296708,51.27960176619397,51.639041900634766,5853933
2016-05-27,51.559178789376965,51.599112527539795,51.039991441557845,51.43936538696289,5250843
2016-05-30,51.59910541959168,51.878665924072266,51.51923186030607,51.878665924072266,3468537
2016-05-31,51.918606644810765,52.078353766133056,51.3594856262207,51.3594856262207,12080626
2016-06-01,51.35948149690893,51.35948149690893,49.92173314475535,49.961669921875,8488655
2016-06-02,50.08148225234629,50.600666438000246,49.80191872439657,50.32110595703125,5882236
2016-06-03,50.36104307047299,51.399414495713316,49.8817956578946,50.00160598754883,8632605
2016-06-07,50.8802334077004,51.119857128594504,50.440922744897726,50.600669860839844,6257606
2016-06-08,50.56073602848908,50.64061263809621,49.88180160522461,49.88180160522461,7427629
2016-06-09,49.88180613919108,50.081493110887614,49.442495410854974,49.84186935424805,6321262
2016-06-10,49.68211342557586,49.841863593866535,48.76355224314025,48.883365631103516,8024198
2016-06-13,48.404115782408425,49.043116464233556,48.04468170760812,48.803489685058594,8933548
2016-06-14,48.32424032325216,48.72361421022119,47.605366107915536,47.88492965698242,9645599
2016-06-15,48.32424469878122,51.87867017705701,48.24437113294763,51.5991096496582,18345241
2016-06-16,50.80035542836871,51.359482506962905,50.440921380242344,50.720481872558594,12441809
2016-06-17,49.80192477584056,51.07992310108475,49.362614089373935,50.96010971069336,18565565
2016-06-20,51.479294449821296,51.99848175048828,51.03998680615095,51.99848175048828,9410254
2016-06-21,53.11673194877652,53.196605514869404,51.878670345468166,52.397857666015625,49647411
2016-06-22,52.63747548118176,52.71734903365259,51.83872776855066,52.55760192871094,6445736
2016-06-23,52.55761089216386,53.07679211874884,51.99848374158873,52.397857666015625,7649501
2016-06-27,49.921739689584356,50.321113607101026,48.20443062547018,48.404117584228516,17055263
2016-06-28,49.68211222009182,50.241236272052106,49.24280155318765,49.761985778808594,10104505
2016-06-29,50.400978465611274,51.23966598510742,50.081481214976186,51.23966598510742,8035506
2016-06-30,51.239672238247955,51.47929292023139,50.680548172676865,51.3594856262207,10776293
2016-07-01,51.63904672219315,51.87866740689894,51.039985869485484,51.8387336730957,7978840
2016-07-04,51.87866579418967,51.958545447237235,51.119857841933246,51.15979766845703,3623347
2016-07-05,51.11986243206522,51.35948922480052,50.361051364693004,50.52080154418945,5337486
2016-07-06,51.039980118066836,51.399414151603914,49.96166887651345,50.32110595703125,8585440
2016-07-07,50.6406096868063,51.15979695456096,50.36104613994574,50.600669860839844,7229811
2016-07-08,50.56073535913072,51.95854706242966,50.520798578346415,51.8387336730957,6032361
2016-07-11,52.27804388428393,52.757297465231126,52.03842318777276,52.71735763549805,5106803
2016-07-12,52.87709819469993,53.356351716083324,52.71735108354658,52.95697784423828,5241310
2016-07-13,52.9170380194691,53.356351716083324,52.55760397239323,52.95697784423828,6709585
2016-07-14,53.31641525558186,53.59597576472134,53.076788479769704,53.19660186767578,6058572
2016-07-15,53.196599533577114,53.47616003045036,52.79722565405482,53.15666580200195,6886686
2016-07-18,52.038426305070466,52.317986848061445,50.321117121036195,51.43936538696289,15207444
2016-07-19,50.241237870881044,54.11516348456287,48.4440553197332,48.563865661621094,28738798
2016-07-20,49.00317133885991,50.04154581108098,48.444050373178705,50.00160598754883,15808843
2016-07-21,50.20129876477595,51.199733529763385,49.84186468696535,50.40098571777344,10974330
2016-07-22,50.44092659874292,51.079924252275596,50.36104998768811,50.6406135559082,6958333
2016-07-25,52.71735291896373,53.63591407498048,51.119857375964834,51.399417877197266,19789007
2016-07-26,51.399419359570246,51.47929292023139,50.72048495300744,51.3594856262207,7570342
2016-07-27,51.51922704796189,52.198161379414074,51.359479944312454,51.67897415161133,5904242
2016-07-28,51.43936022527784,51.51923378755137,50.52079902422673,50.96010971069336,7434497
2016-07-29,51.15979971033938,51.39942039715998,50.720485976891666,50.96010971069336,6375944
2016-08-01,51.11985367063492,51.199727223203,50.16135580491437,50.32110595703125,6571725
2016-08-02,50.16135128962139,50.32110142735831,49.242793329849945,49.28273010253906,7485531
2016-08-03,49.48242714775253,49.48242714775253,48.5239291719959,48.803489685058594,6390516
2016-08-04,49.04311752319336,49.04311752319336,48.563867001476325,49.04311752319336,8103845
2016-08-05,49.16292258510979,49.92173354438054,48.923298873492925,49.68210983276367,6385680
2016-08-08,50.00161649402017,50.24124329764112,49.562305765684066,49.84186935424805,6198038
2016-08-09,49.76198821430448,49.92173838653762,49.402551088525186,49.88180160522461,10037153
2016-08-10,49.68210983276367,49.96167032181988,49.68210983276367,49.68210983276367,5750411
2016-08-11,49.80192748540815,49.88180409900861,49.12299302820113,49.40255355834961,6085069
2016-08-12,49.32267804229244,49.52236499792925,48.96324091274995,49.04311752319336,5786618
2016-08-15,48.80348989271701,49.7220510915133,48.80348989271701,49.602237701416016,7142624
2016-08-16,49.522361755371094,49.96167241961126,49.2428012545767,49.522361755371094,8543576
2016-08-17,49.64217664524845,49.88180037419394,48.76355224314025,48.883365631103516,7360494
2016-08-18,49.08304906237825,49.16292261730925,48.563861814384325,49.12298583984375,5114674
2016-08-19,49.32266687522818,49.80191424145846,48.803479689328334,49.28273010253906,6984654
2016-08-22,49.12298857850712,50.16136008540457,49.12298857850712,49.482425689697266,8004456
2016-08-23,49.8817966793778,50.60066781296648,49.80192007765852,50.2012939453125,8156866
2016-08-24,50.08148813238994,50.40098542715501,49.682114228697806,50.16136169433594,6671272
2016-08-25,49.80192297421441,50.08148652602053,49.40254908333225,49.482425689697266,4946927
2016-08-26,49.56230092037728,49.761987872552034,49.282740406125065,49.602237701416016,6110482
2016-08-29,49.56229782104492,50.081485083024816,49.44248748542095,49.56229782104492,4979195
2016-08-30,49.562298835035705,50.2811730514105,49.562298835035705,49.761985778808594,6507443
2016-08-31,49.801921276180906,49.88179787982247,48.683676248026806,48.7635498046875,11201857
2016-09-01,48.723616549017,48.96324028330448,48.12455568980778,48.523929595947266,9457081
2016-09-02,48.643741607666016,49.003175675417715,48.444054660256846,48.643741607666016,7701205
2016-09-05,48.723617937034334,48.8434313310818,48.20443062547018,48.404117584228516,7477269
2016-09-06,48.1644977152107,48.483998093702155,46.60693870228235,47.08618927001953,15543402
2016-09-07,47.285876052358816,47.60537338256836,47.00631246057137,47.60537338256836,10991959
2016-09-08,47.48555691325812,47.52549369352034,46.48712217179761,46.96636962890625,10850209
2016-09-09,46.88649606838182,47.2459331847038,46.72674590035193,46.96636962890625,9018920
2016-09-12,46.32737388418446,46.32737388418446,45.64843945122594,46.00787353515625,10110979
2016-09-13,46.327364499730514,46.327364499730514,45.72830375188917,45.88805389404297,8530058
2016-09-14,46.28743652248215,46.28743652248215,45.20912514325525,45.52862548828125,28763232
2016-09-15,45.28900232031449,46.16762370967036,45.249065538431246,46.00787353515625,10079814
2016-09-16,45.8880608092996,46.2075580947744,45.76824742288344,45.92799758911133,7666340
2016-09-19,46.207555689644174,46.28743229209098,45.68837148515361,45.848121643066406,13468022
2016-09-20,45.888054931345586,46.28742877226769,45.608491414511754,46.08774185180664,6015127
2016-09-21,46.447186179172476,46.846560082529145,46.247499227494146,46.3673095703125,6600421
2016-09-22,46.48712815636283,48.0846239483548,46.48712815636283,47.60537338256836,12242996
2016-09-23,47.605368616097955,47.685245225888785,47.00630775408172,47.445621490478516,8245564
2016-09-26,47.52548525737766,47.56542203055079,46.846550972493034,47.00629806518555,51951484
2016-09-27,47.12611599595182,47.32580292813806,45.84812084875222,46.40724182128906,9325625
2016-09-28,46.56699442684769,47.20599203407235,46.247497146725834,46.52705764770508,7880953
2016-09-29,47.32580922572597,48.9632416781481,47.04624870225677,48.404117584228516,15537099
2016-09-30,48.32424079674277,50.08148652602053,48.124553851301684,49.482425689697266,18741633
2016-10-03,49.48242431202911,49.6821112519106,48.923300270964766,49.003173828125,8641223
2016-10-04,49.482429172066574,49.6022395195744,48.80349168159747,49.20286560058594,10468077
2016-10-05,49.12299002597116,49.442490366883725,48.164492050214534,48.803489685058594,10107798
2016-10-06,48.7635550532949,48.88336844816279,48.12455739028896,48.68368148803711,8673643
2016-10-07,48.72361475107621,48.963238476521376,48.084617134228786,48.923301696777344,8281264
2016-10-10,48.72361638202213,49.682114362867964,48.48399264855594,49.64217758178711,7710771
2016-10-11,49.56230373856928,49.84186731569901,49.322679991730396,49.40255355834961,8103186
2016-10-12,41.934258154601686,42.33363204178837,39.21851450293986,39.4182014465332,83506170
2016-10-13,39.13863755281243,40.25688555882792,38.22806565644758,38.57951354980469,45658200
