Date,Open,High,Low,Close,Volume
2015-09-21,75.89139536867454,77.3403964116684,75.58951995104421,76.67626953125,2636757
2015-09-22,75.46876560573607,75.89139310105385,74.08014064939182,74.32164001464844,3738845
2015-09-23,74.20087761509708,74.56312418508257,73.11412828882602,73.17449951171875,3395578
2015-09-24,72.75189737306567,73.11414885309621,70.88027354119869,71.18214416503906,6585280
2015-09-25,72.08775152431609,73.4763762234705,72.08775152431609,73.35562896728516,3515369
2015-09-28,73.05375677922056,73.41600337162623,72.26888275146484,72.26888275146484,3661363
2015-09-29,71.48400864626423,72.57076291987387,71.00100995232077,71.84626007080078,3248820
2015-09-30,73.05377537287333,73.05377537287333,71.78589755228039,72.3896484375,4154296
2015-10-01,73.35564174275225,73.41601297728036,71.12176662862385,71.36326599121094,4050079
2015-10-02,72.02737861231762,72.69150537865731,70.94062921878546,72.26888275146484,4210152
2015-10-05,73.29526370894537,73.59713910601812,72.87263622978028,73.47638702392578,3945698
2015-10-06,73.59713580174702,74.08013449211512,72.93300899637246,73.71788787841797,2950584
2015-10-07,74.0197571044147,74.32163248243111,73.41600634838188,73.53675842285156,3378035
2015-10-08,73.41600774312248,74.62350927812794,72.81226178377761,74.5631332397461,3056639
2015-10-09,75.28764343261719,75.64989489010871,74.80464469473408,75.28764343261719,2936573
2015-10-12,75.46876076522483,76.4347629724509,74.62351063696126,75.16688537597656,2493133
2015-10-13,75.16688548347211,75.16688548347211,73.35563795355019,73.95938873291016,2304028
2015-10-14,73.35562760486879,74.08012555299706,72.99337622672601,73.17449951171875,4599852
2015-10-15,73.77826988790193,73.95939802937193,73.1745190326524,73.8386459350586,2756781
2015-10-16,74.4423919372262,74.74426734517098,73.83864112133668,74.26126861572266,3079321
2015-10-19,74.26126563957693,75.46876241480528,74.26126563957693,74.6235122680664,2384283
2015-10-20,74.8650174033389,75.7102676153384,74.3216426104934,75.52914428710938,3213422
2015-10-21,72.57076795778066,72.63113919259618,70.21614074707031,70.21614074707031,8783664
2015-10-22,69.91426385089063,70.09538716779495,67.86151209062308,69.97463989257812,7174729
2015-10-23,70.4576323693337,71.4236345263003,70.03500973126923,71.00100708007812,4423094
2015-10-26,70.88025973109073,71.8462570787485,70.51800832164022,71.78588104248047,2905920
2015-10-27,71.66514457511856,71.72551581232439,71.06139373779297,71.06139373779297,3477047
2015-10-28,71.06138941553701,71.24251273245463,70.09538717294073,70.39726257324219,3752571
2015-10-29,70.45764161441726,70.63876493904554,68.88789331254976,70.03501892089844,3347295
2015-10-30,70.33689268089722,70.94064353428429,69.91426996842142,70.15576934814453,1973963
2015-11-02,70.03501593940695,71.12176545722893,69.49163637233784,70.39726257324219,2385755
2015-11-03,70.57838618491944,70.57838618491944,69.91425938509468,70.09538269042969,2376874
2015-11-04,70.33688932706667,71.30289160805638,70.09538995885882,71.24251556396484,3335071
2015-11-05,71.36325548015533,71.60475480717211,70.7595047585346,70.94062805175781,3763859
2015-11-06,71.72550934431088,72.93301091007282,71.60476207262947,72.45001220703125,3696799
2015-11-09,72.6311280959291,73.2348788171084,71.6047547548188,71.72550201416016,3172574
2015-11-10,71.84626920524053,71.96702129815762,70.51802022394524,71.66514587402344,4395471
2015-11-11,71.90664965258783,72.75189993026353,71.66515026013175,72.3896484375,2263039
2015-11-12,72.45002005350891,72.57077214642598,71.42364649634779,71.66514587402344,2323270
2015-11-13,71.0613909242281,71.30289028796486,69.85388929738605,70.21614074707031,2922261
2015-11-16,71.0613909242281,71.30289028796486,69.85388929738605,70.21614074707031,2922261
2015-11-17,69.85388896484382,71.66514139648436,69.85388896484382,71.36326599121094,3131482
2015-11-18,70.94063701245925,71.36326449423997,70.8198897377777,71.12176513671875,1716807
2015-11-19,71.66513377810209,72.38963178884542,71.36325840491962,71.78588104248047,2388184
2015-11-20,72.1481414506786,72.20851749447709,71.30289126197454,71.9670181274414,3054692
2015-11-23,72.1481414506786,72.20851749447709,71.30289126197454,71.9670181274414,34446
2015-11-24,70.94063442118353,71.00101046039798,68.9482587842121,69.12938690185547,3715253
2015-11-25,69.37088625055534,69.79350890874065,68.82751151394113,69.12938690185547,3712451
2015-11-26,69.25012789514513,70.75950469790361,69.00862856833527,70.51800537109375,2475795
2015-11-27,69.97463542292563,70.51801014708849,69.79350730943278,70.09538269042969,1649165
2015-11-30,69.97463542292563,70.51801014708849,69.79350730943278,70.09538269042969,1649165
2015-12-01,70.75951385498047,70.94063717148788,70.27651513885529,70.75951385498047,2931125
2015-12-02,71.00100703722345,71.5443817476399,70.57838439941406,70.57838439941406,3136202
2015-12-03,70.33688668828286,71.36326497485815,69.61238861083984,69.61238861083984,4966393
2015-12-04,69.49163652718694,69.73314069449276,68.52563909059626,69.61238861083984,4099580
2015-12-07,69.49163652718694,69.73314069449276,68.52563909059626,69.61238861083984,4099580
