Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,RSI_14,MACD,MACD_signal,MACD_histogram,BB_upper,BB_middle,BB_lower,BB_width,Rolling_Std_20,Return_1d,Return_5d_lag,Return_10d_lag,SMA_ratio,Price_change_20d,Target
2015-11-05,148.68493231169765,150.6429221372262,143.36164429026488,144.09588623046875,3370666,147.84054260253907,151.81159515380858,151.771826171875,41.43408057376666,0.0876877092122754,1.58769434640401,-1.5000066371917349,161.37627525899967,151.771826171875,142.16737708475034,19.208898174249327,4.926978423546962,-0.0312628196415244,-0.045918282457653,-0.0330151059631474,0.9494244739948402,-0.0340443865447609,2
2015-11-06,143.42281715426313,148.50135736782292,143.05569621990588,147.70591735839844,2305049,146.54337158203126,150.6551544189453,151.64027252197266,46.968030015291454,-0.1145827625525441,1.2472389246126994,-1.3618216871652435,161.39069758698457,151.64027252197266,141.88984745696075,19.50085013002382,5.0018625201653535,0.0250529784185216,-0.0665874743492308,-0.0764706595685337,0.974054681529248,-0.017501168486935,1
2015-11-09,147.46119560377144,150.092252058903,146.54339310894818,148.13426208496094,1398938,146.99616088867188,149.9086715698242,151.65557022094723,47.600708113876365,-0.2375810427273847,0.9502749311446824,-1.187855973872067,161.3829573400243,151.65557022094723,141.92818310187022,19.454774238154073,4.9900443032625,0.0028999835228209,-0.0420635614924406,-0.0726086756582237,0.9767808849298704,0.0020696575873269,1
2015-11-10,148.99087957812577,149.60274791552877,146.84932907889606,148.2566375732422,1096974,147.38776245117188,149.3579879760742,151.74429244995116,47.79233876506397,-0.321477593169817,0.6959244262817826,-1.0174020194515996,161.31238295272368,151.74429244995116,142.17620194717864,19.13618100554504,4.908326863318083,0.0008261119781396,0.0155202689775482,-0.0479747565591112,0.977016236852142,0.0121137221106522,1
2015-11-11,148.7461358647147,152.72330279130546,148.62376219425462,151.3159942626953,1543525,147.90173950195313,148.89908752441406,152.11141815185547,52.47195135892249,-0.1394937005609904,0.528840800913228,-0.6683345014742185,160.99785805118455,152.11141815185547,143.2249782525264,17.772879798658153,4.558647481908702,0.0206355461686613,0.0133836373977127,-0.0358136806600905,0.9947707811890488,0.0509990730697837,0
2015-11-12,151.560733504798,151.62192033675845,147.82831411857336,148.99087524414062,1202156,148.8807373046875,148.3606399536133,152.13589172363282,48.885572806261536,-0.1808036357457467,0.3869119135814331,-0.5677155493271799,160.9850462119211,152.13589172363282,143.28673723534456,17.698308976576527,4.539520469620468,-0.0153659831525682,0.0172769914522901,-0.0294346207788878,0.9793275837551512,0.003296072784455,1
2015-11-13,148.13424159137838,149.35797808184537,146.60455965997718,147.03286743164062,1140984,148.74612731933593,147.6447494506836,151.76570816040038,46.03228635151245,-0.3673028846996828,0.2360689539252099,-0.6033718386248927,160.81606548826412,151.76570816040038,142.71535083253664,18.100714655727472,4.642735348511716,-0.0131417968334742,0.033970359194313,-0.0348791155764033,0.9688148213049708,-0.0479398938045892,2
2015-11-16,148.13424159137838,149.35797808184537,146.60455965997718,147.03286743164062,1140984,148.52584838867188,147.76100463867186,151.25173416137696,46.03228635151245,-0.5092347420317083,0.0870082147338262,-0.5962429567655345,160.1500039679388,151.25173416137696,142.35346435481512,17.796539613123684,4.564716096272707,0.0,-0.0045566889857546,-0.0464285799108411,0.9721069860578588,-0.0653443938099767,2
2015-11-17,147.3999963229601,148.9296783368041,146.3598202500025,148.31781005859375,1109334,148.5380828857422,147.96292266845705,150.7377616882324,48.32770092561916,-0.5121291244917643,-0.0328192531112918,-0.4793098713804725,159.0475612226828,150.7377616882324,142.42796215378203,16.619599068900754,4.2628372162566865,0.0087391523364701,-0.007435110809737,0.0079697632481663,0.983945949558122,-0.0648147987796606,2
2015-11-18,148.13424436743017,148.9908599268101,146.7269360587025,147.2164306640625,1148266,147.71817016601562,147.80995483398436,150.4073509216309,46.50197166412693,-0.5964198986382883,-0.1455393822166911,-0.4508805164215971,158.7254196093936,150.4073509216309,142.08928223386812,16.636137375525493,4.267079202400974,-0.0074258067463114,0.000412612118775,0.0138017717674714,0.9787848117926696,-0.042959405427132,2
2015-11-19,147.58355532302923,151.37716124643933,147.58355532302923,151.01004028320312,1536940,148.12200317382812,148.50137023925782,150.1564826965332,53.0773818716681,-0.3530387418286125,-0.1870392541390754,-0.1659994876895371,158.07444790461602,150.1564826965332,142.23851748845038,15.835930416165638,4.061830448028194,0.0257689281150781,-0.0270927314631107,-0.0102838209007281,1.0056844537867538,-0.0321569438962459,2
