Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,RSI_14,MACD,MACD_signal,MACD_histogram,BB_upper,BB_middle,BB_lower,BB_width,Rolling_Std_20,Return_1d,Return_5d_lag,Return_10d_lag,SMA_ratio,Price_change_20d,Target
2015-11-05,71.36325548015533,71.60475480717211,70.7595047585346,70.94062805175781,3763859,70.56631164550781,70.71121215820312,72.15719451904297,43.314020806754115,-0.9970451870972994,-1.026871107755236,0.0298259206579365,76.16534589815821,72.15719451904297,68.14904313992774,8.016302758230466,2.056138273426241,-0.0042374628382679,0.0120069014024977,0.0146173629876882,0.983140053110517,-0.0485830601611212,1
2015-11-06,71.72550934431088,72.93301091007282,71.60476207262947,72.45001220703125,3696799,71.02516021728516,70.85611267089844,72.01531295776367,51.210225176516346,-0.8177660933814082,-0.9850501048804704,0.1672840114990622,75.76257360092146,72.01531295776367,68.26805231460588,7.494521286315575,1.92230414975029,0.0212767238848266,0.0129308044006131,0.0138048321600887,1.0060362057931005,-0.03769053055998,0
2015-11-09,72.6311280959291,73.2348788171084,71.6047547548188,71.72550201416016,3172574,71.29080810546876,70.8500747680664,71.84324378967285,47.77043967105754,-0.7257816781534672,-0.9331964195350698,0.2074147413816026,75.30067744319216,71.84324378967285,68.38581013615355,6.914867307038605,1.7736260411407463,-0.0100001390034379,0.0327021267132237,0.0204082334398281,0.9983611294632324,-0.0457832374536071,0
2015-11-10,71.84626920524053,71.96702129815762,70.51802022394524,71.66514587402344,4395471,71.6047607421875,70.91044998168945,71.72853164672851,47.484294573944304,-0.6502578349156636,-0.8766087026111886,0.226350867695525,75.04695625109824,71.72853164672851,68.41010704235879,6.636849208739449,1.702315903555036,-0.0008414878730971,0.0188677711656195,-0.0008410989381684,0.9991163101871756,-0.0310203058488209,1
2015-11-11,71.90664965258783,72.75189993026353,71.66515026013175,72.3896484375,2263039,71.83418731689453,71.10968856811523,71.68928909301758,51.2585288576822,-0.5258813106780451,-0.80646322422456,0.2805819135465148,74.95655590362402,71.68928909301758,68.42202228241113,6.534533621212887,1.676072509084259,0.0101095526233927,0.0223946731345554,0.0084962045419236,1.009769372152285,-0.0107257457099936,1
2015-11-12,72.45002005350891,72.57077214642598,71.42364649634779,71.66514587402344,2323270,71.97909088134766,71.27270126342773,71.58061408996582,47.57626677595335,-0.4802374427842721,-0.7412180679365025,0.2609806251522303,74.69573222555172,71.58061408996582,68.46549595437992,6.230236271171805,1.598021885649502,-0.0100083724553806,0.0161018019149703,0.0283020360654635,1.0011809312497846,-0.0294358060540107,1
2015-11-13,71.0613909242281,71.30289028796486,69.85388929738605,70.21614074707031,2922261,71.53231658935547,71.27873840332032,71.3783576965332,41.20134791392867,-0.5545939388320278,-0.7038932421156076,0.1492993032835797,74.28962995575615,71.3783576965332,68.46708543731025,5.822544518445909,1.4934511574943938,-0.0202191052467856,0.0102130167460179,0.0232758836685138,0.9837175162476548,-0.0544715696897737,2
2015-11-16,71.0613909242281,71.30289028796486,69.85388929738605,70.21614074707031,2922261,71.2304443359375,71.26062622070313,71.15798912048339,41.20134791392868,-0.6065302939824733,-0.6844206524889808,0.0778903585065075,73.6967291502965,71.15798912048339,68.61924909067028,5.077480059626225,1.3023461560801337,0.0,-0.0308332792764407,0.0008605336309006,0.98676398272275,-0.0590614323427139,2
2015-11-17,69.85388896484382,71.66514139648436,69.85388896484382,71.36326599121094,3131482,71.170068359375,71.38741455078124,70.94969520568847,47.64263114703397,-0.5488005778984473,-0.6572966375708741,0.1084960596724268,72.51771425525389,70.94969520568847,69.38167615612305,3.136038099130843,0.8043768002556332,0.0163370591424663,-0.0210435789880126,-0.0025728532552445,1.0058290706439752,-0.0551559048526044,0
2015-11-18,70.94063701245925,71.36326449423997,70.8198897377777,71.12176513671875,1716807,70.91649169921875,71.37533950805664,70.9949764251709,46.488012614233675,-0.5165816311493785,-0.629153636286575,0.1125720051371964,72.52755052384609,70.9949764251709,69.46240232649572,3.065148197350368,0.7861939241035742,-0.003384105970177,-0.0042123668225437,0.0180879717338979,1.0017858828600568,0.0128976668329101,0
