Date,Target,Price_vs_SMA5,Price_vs_SMA10,Price_vs_SMA20,Price_vs_SMA50,SMA5_trend,SMA20_trend,RSI_14,RSI_7,RSI_oversold,RSI_overbought,RSI_neutral,BB_width,BB_position,BB_squeeze,Volume_ratio,Volume_rank,MACD_histogram,MACD_normalized,Rolling_Std_20,Return_1d,Return_3d,Return_5d,Return_1d_lag1,Return_3d_lag1,Return_5d_lag1,Volatility_5d,Volatility_20d,Volatility_ratio,Daily_range,Gap,Trend_strength
2021-12-27,0,3.6376407429191375,4.681355715217455,4.320215406335254,4.210726924972431,1,1,60.48115244882823,70.43710184184553,0,0,1,9.5987859378412,1.0,1,0.39118427400010286,0.02,0.48860956060409133,-0.5958684050391229,2.462036644631113,0.014487310751662985,0.05931536868752518,0.07039419749854181,0.02221347210719249,0.05936982997092399,0.03267711359779257,0.010590954940204839,0.01938081666062281,0.5464658752860054,0.025930192618553945,1.1735314440131987e-06,0.391304732419288
2021-12-28,0,3.38359838447651,5.681189120397134,5.559348353697883,5.455901975630036,1,1,63.23954274298662,74.56689983269575,0,0,1,11.497421456297346,1.0,1,0.3735685301557837,0.02,0.7891607989425338,-0.37009428785912085,2.9490263797401117,0.015031853178961052,0.05261096774347562,0.09087224180802234,0.014487310751662985,0.05931536868752518,0.07039419749854181,0.003940506474690607,0.01833220247236404,0.21494997563063992,0.023324648836010518,-8.803158387277301e-06,0.2698437303209684
2021-12-29,0,2.4491254285071253,5.44889371473695,5.974965854363327,5.824830741725088,1,1,64.44230953553884,76.30471015419921,0,0,1,13.341311050225599,1.0,1,0.3281661337652348,0.0,0.9894936463329269,-0.1600812484488225,3.4219740814914816,0.006664147637002404,0.03659925402130737,0.08240439216651363,0.015031853178961052,0.05261096774347562,0.09087224180802234,0.006308814763053961,0.018145334613084166,0.3476824703196615,0.015079095974810984,-5.426773423465998e-07,0.6097477465407191
2021-12-30,0,1.7560827510010895,5.115488855843702,6.308542556398258,6.162464197031034,1,1,65.5222002503661,77.87266660511526,0,0,1,15.120381906246564,1.0,0,0.5349156138357541,0.1,1.108055427558448,0.03219787814771907,3.8782961277672587,0.005884574491866745,0.02780901101389155,0.0658611691352009,0.006664147637002404,0.03659925402130737,0.08240439216651363,0.006743471008936315,0.018145961312673296,0.3716237951100787,0.013893922460580297,3.5337866165384513e-06,0.31579370050916555
2022-01-03,0,-2.201391725481855,0.7315532574829618,2.0408201196047338,1.9166568588770472,1,1,53.94406244787977,51.68697713280106,0,0,1,15.213392490391172,0.667950446009393,0,0.7489255309272868,0.32,0.7915243283724809,-0.05054307345839948,3.902152839229045,-0.03839114245013686,-0.026286469961385395,0.002668786047248739,0.005884574491866745,0.02780901101389155,0.0658611691352009,0.022282582847372615,0.01958541453917037,1.1377131080278118,0.04372623574144486,8.570299458651508e-06,-0.9130434782608762
2022-01-04,0,-3.057019689749137,-1.0565575095199957,0.49395490318138013,0.43753490779806964,-1,1,50.64004935498927,45.55905574514026,0,0,1,14.984034983244044,0.5413341748641516,0,1.080576424655247,0.64,0.4309740805751905,-0.19787662901010075,3.8433238799237586,-0.013688167014401342,-0.045972602809359775,-0.025178454414604978,-0.03839114245013686,-0.026286469961385395,0.002668786047248739,0.021483737049548493,0.01979144755750766,1.0855060999011608,0.039321559163573654,0.4562854456821886,-0.7058827049312768
2022-01-05,0,-3.5220316180421376,-2.905605599016475,-1.2130719003344388,-1.1958678208236106,-1,1,47.10166937052411,39.358843620549514,0,0,1,14.50136771288598,0.3949854230387979,0,0.48773248175254763,0.06,0.04525072464635427,-0.40181008735873286,3.719522337261903,-0.015805798046699238,-0.06654475410963889,-0.05479447753336064,-0.013688167014401342,-0.045972602809359775,-0.025178454414604978,0.0185585893724091,0.020003287777271804,0.9277769524215812,0.028593822814321955,0.11564559579889941,-1.0
2022-01-07,0,-5.962774938075582,-7.121335457710709,-5.479109363268285,-5.699107643637388,-1,-1,38.71689593872476,27.014435178511064,0,0,1,15.794042798249066,0.06588130923143626,0,1.5929397211130676,0.9,-0.5748328771492969,-0.803387876204934,4.051086500727495,-0.046220154647318656,-0.0741445515202197,-0.10445009970712293,-0.015805798046699238,-0.06654475410963889,-0.05479447753336064,0.02085459452672266,0.020147194547843722,1.0351115872336005,0.0513347022587271,-0.5092070966812906,-0.679999999999993
2022-01-10,0,-11.541870096713831,-15.073894807113117,-14.172316695436793,-14.80029149049971,-1,-1,27.85561224651609,15.487942125459924,0,0,1,22.591773061395756,0.0,0,1.7153564051977115,0.92,-1.6861921892601281,-1.5734713414144512,5.794667524053147,-0.09856256264314112,-0.1538165365874865,-0.19744051393470408,-0.046220154647318656,-0.0741445515202197,-0.10445009970712293,0.03433813367075292,0.029364016594892614,1.1693949824536425,0.11981778155698328,7.287651557501035e-06,-0.9771860823614802
2022-01-11,0,-7.95293354479494,-13.248651090523165,-13.06061177881263,-14.160750515265658,-1,-1,28.84092788521974,17.37310684681266,0,0,1,26.902392130691922,0.0,0,1.3216054549007732,0.8,-2.265272009081345,-2.0485978046711972,6.900317986348982,0.00501136673514635,-0.13591850329429,-0.16121674665947494,-0.09856256264314112,-0.1538165365874865,-0.19744051393470408,0.040567952255818995,0.029054630027540475,1.3962646303658042,0.028558420755493995,1.2756227157302271,-0.5238086011296353
