Date,Target,Price_vs_SMA5,Price_vs_SMA10,Price_vs_SMA20,Price_vs_SMA50,SMA5_trend,SMA20_trend,RSI_14,RSI_7,RSI_oversold,RSI_overbought,RSI_neutral,BB_width,BB_position,BB_squeeze,Volume_ratio,Volume_rank,MACD_histogram,MACD_normalized,Rolling_Std_20,Return_1d,Return_5d,Return_1d_lag1,Return_3d_lag1,Return_5d_lag1,Volatility_5d,Volatility_20d,Volatility_ratio,Daily_range,Gap,Trend_strength
2023-06-20,1,-2.0638175582163067,-2.6064026678901637,-2.0948084184442006,5.340814115501077,-1,-1,49.7201733467055,34.631089982934014,0,0,1,11.768335874319575,0.22790652505667977,0,0.9098898024153832,0.52,-1.2697846566406819,-0.6748741433723662,3.018514461779747,-0.006422681751256598,-0.04770696004839203,-0.00574709228394521,-0.04390536361320618,-0.02259893159109594,0.009571477105981961,0.016067661529956534,0.5956982033842888,0.010988991478848797,-0.09634264087456917,-0.529418100546629
2023-06-21,1,-1.017017907833302,-2.353614611882479,-2.139032803242907,4.980959855830582,-1,1,49.82797301587442,34.95833283473621,0,0,1,11.03700957252613,0.2035226907353592,0,0.8391157350318934,0.44,-1.3618850938200135,-0.9206067658302152,2.8309332232921105,0.0003232099622894058,-0.049739020608122186,-0.006422681751256598,-0.032822839971903384,-0.04770696004839203,0.00891788920972734,0.015374383522466756,0.5800485721392035,0.013247192580018222,0.25856928635829013,-0.26829377219033756
2023-06-22,1,-0.818712161119575,-2.5772461603672365,-2.8034337111196614,3.965791966861066,-1,1,47.83979647332569,31.632942783367866,0,0,1,9.71505635965832,0.058128607592759104,0,0.8959654870184409,0.54,-1.4362889869351703,-1.168174357157583,2.4918593785741625,-0.005815695712460989,-0.03813686473525091,0.0003232099622894058,-0.011813573790140808,-0.049739020608122186,0.007886246479101555,0.015239189228188996,0.5174977724217645,0.015274558020786907,-0.3230920685360835,0.48936750449648403
2023-06-26,1,-0.6472526005783251,-2.456076835261878,-2.9862569279504187,3.365989125732163,-1,-1,47.05344240380292,30.324101629364776,0,0,1,10.105188029228316,0.04766293639453226,0,0.8373412214786309,0.42,-1.4584742642166613,-1.3836361789805283,2.591926040434568,-0.002275071770717507,-0.01979568557636857,-0.005815695712460989,-0.011881758631567596,-0.03813686473525091,0.0029104641186662775,0.014024450964485189,0.20752784733153476,0.017263903291683643,-0.8774908436706351,0.9622619781080382
2023-06-27,1,0.23333159678787943,-1.4340289078951072,-2.062911495818148,3.7526583022353432,-1,-1,49.96355738756934,39.862012338162614,0,0,1,10.21805487175044,0.1915964114900848,0,0.5198473118051948,0.08,-1.3508353004550258,-1.5107861410952237,2.620875774708549,0.007491943668721968,-0.006743714534690914,-0.002275071770717507,-0.007756937135968256,-0.01979568557636857,0.005646002144806236,0.010481256768262092,0.5386760642962862,0.01260909812610404,-0.13027860678918735,0.8974294768965985
2023-06-28,0,0.23982646779206604,-0.941579134994734,-1.9433743640736376,3.362308168346916,-1,-1,49.96355738756934,39.86201233816261,0,0,1,10.561033944624342,0.21924510741745626,0,0.6957901118438444,0.2,-1.235387122504262,-1.6139252804147166,2.7088480507052632,0.0,-0.00032310800331081246,0.007491943668721968,-0.0006461091366906091,-0.006743714534690914,0.0048789537863606,0.009986576735356467,0.48855117380585045,0.013579089469096878,0.6789544734548439,-0.7619054539113239
2023-06-29,0,-0.24015540168140578,-0.9696883393900372,-2.3600065633295872,2.382997473674574,-1,-1,47.464170718430196,34.54491991135484,0,0,1,10.922767308136088,0.17097344827903577,0,0.7728742659742782,0.34,-1.1769313532028818,-1.725729728026037,2.801630700752762,-0.006142974127604339,-0.006785114232584655,0.0,0.005199827188455908,-0.00032310800331081246,0.005562671376039776,0.009823477519839384,0.5662629516691485,0.015614794691847338,-0.16166442713064594,-0.25000317892247814
2023-06-30,0,0.6607068134153796,0.42003207306383994,-1.196891251646938,3.149001331531155,1,-1,52.08342465540471,48.80214054706505,0,0,1,11.035483876488911,0.3349756544415257,0,0.9906478651015044,0.54,-0.9909753554216594,-1.73903499976891,2.8305418905155895,0.01106053312100097,0.01007465876999114,-0.006142974127604339,0.001302946724995202,-0.006785114232584655,0.007085819600650823,0.010016046351662814,0.7074467661059166,0.009652510031623204,0.4879680748555556,0.4666544596354021
2023-07-03,0,-1.1676888641695229,-1.2797600562194267,-2.9864936001972433,0.8217577226986704,-1,-1,44.52021124573555,33.51984696779594,0,0,1,11.794546849834092,0.11532415027824529,0,0.645252117007926,0.12,-1.0258442052985903,-1.8535168072479125,3.0252374351459763,-0.019626692228350784,-0.007491738156620187,0.01106053312100097,0.004849614424596638,0.01007465876999114,0.012155145276465126,0.010832479776613,1.122101820370597,0.0213324573009321,-0.160875206202167,-0.9384577824519211
2023-07-04,1,-1.3419332347871122,-1.5919427760606015,-3.302526688557573,-0.08144379553416836,-1,-1,42.55637383603896,30.25784744256147,0,0,1,12.417451378629153,0.09703036126979446,0,0.7336594716372753,0.16,-1.0622227350678433,-1.957147767905977,3.1850090756358687,-0.005907517839285448,-0.020691919393327485,-0.019626692228350784,-0.014872259693491818,-0.007491738156620187,0.011126186213137677,0.009994405917327157,1.1132413777439607,0.014526226428343975,-0.13128547966653414,-0.22727997836024083
2023-07-05,1,-0.9551230537522035,-1.4130373212904734,-3.0760866254391654,-0.40768963382908086,-1,-1,42.44435773374471,30.06819280050358,0,0,1,12.83277403479127,0.13777597359633045,0,1.0604196541922317,0.56,-1.0427424410386452,-2.0145111246862424,3.291537089224077,-0.0003301457775864991,-0.021015233821096158,-0.005907517839285448,-0.014638871474447979,-0.020691919393327485,0.011096538598423075,0.009994197164754939,1.110298147564629,0.019484789083011256,-0.2971241261789712,-0.4576348335238454
2023-07-06,1,-2.345821782000394,-3.083426345505175,-4.815440995077413,-2.7591519978992904,-1,-1,35.92664746695529,20.482356742073577,0,0,1,14.330204264401686,0.0,0,1.4451919341103359,0.82,-1.1813681707445687,-2.140897990990731,3.6756198390586223,-0.021136203646992424,-0.03578410189084735,-0.0003301457775864991,-0.02574001907788337,-0.021015233821096158,0.013518063928476522,0.010748130676374625,1.2577130233623288,0.022604527083064024,-0.8586607067135663,-0.46268874262679727
2023-07-07,1,-0.7704596020107497,-2.013514507614092,-3.734016126626902,-2.2209939365908653,-1,-1,39.66809950528935,30.21567159515702,0,0,1,14.856751302697376,0.12265868106885715,0,0.7456728433152604,0.18,-1.137487355736578,-2.157834488650342,3.8106763047201087,0.008097260788631377,-0.03861007936667438,-0.021136203646992424,-0.02724011761613332,-0.03578410189084735,0.012548169368124197,0.010808498033480602,1.1609540316568276,0.018741654391886207,1.1429667207764744e-05,0.5714246788845885
2023-07-10,1,-0.2466408557175215,-1.6010896324177026,-3.28002440585006,-2.3159085667418005,-1,-1,40.4482409906465,32.23172419789714,0,0,1,15.142953637376934,0.1757863677377299,0,0.49182748818393673,0.0,-1.0375744747816356,-2.132981735241331,3.884085654644475,0.0016732739644313988,-0.017722553517856454,0.008097260788631377,-0.013535872734114274,-0.03861007936667438,0.011046910006932304,0.010862772461172555,1.01695124761362,0.015035082470877882,-0.2677421263787286,0.6444363064236083
2023-07-11,2,-0.40799154848727903,-1.7226545864642304,-3.4402220532509964,-3.074406419499509,-1,-1,38.82618386325896,29.27186205303741,0,0,1,15.32947808286741,0.1652181855560871,0,0.8683564070124011,0.38,-0.9671492844414957,-2.1146272796923213,3.931928165446444,-0.005011541786896889,-0.01683722636304641,0.0016732739644313988,-0.011558918343612778,-0.017722553517856454,0.011005702817140483,0.010817068711583834,1.0174385603518117,0.03156478939488501,1.4367073098845784,-0.23404725033196172
2023-07-12,1,0.8904082871502126,-0.27462742625840814,-1.8992011971533587,-1.9614259425477558,-1,-1,44.57140748785232,43.73850868153602,0,0,1,13.71593408891124,0.29422596380383975,0,0.5905207307930527,0.06,-0.7592667220677687,-1.9945054570116294,3.5180628634624393,0.012088577820418278,-0.004623567337445067,-0.005011541786896889,0.004723508557574307,-0.01683722636304641,0.013064028600379429,0.010064017302695143,1.2980928199398944,0.020570609870624302,0.23505195662140393,0.7096785308203966
2023-07-13,2,0.7403068043000333,0.1325919360413585,-1.2922426438423218,-1.7714217704314967,1,-1,45.640521570828,46.23343350178106,0,0,1,11.137001835264755,0.3282291119630572,0,0.7733713480379989,0.24,-0.5639122658215493,-1.8622227693070688,2.856580697528573,0.002322626670863137,0.0192309943729998,0.012088577820418278,0.008701468034227666,-0.004623567337445067,0.0065480921531001395,0.010059563832736339,0.6509320147451133,0.01125453104201321,0.3649746581079636,-0.05881824954448556
2023-07-14,0,0.5988030361837032,0.511866672139999,-0.910938016521237,-1.740339810023714,1,-1,46.120099996813025,47.39954607848987,0,0,1,9.369600721260213,0.35648472905770173,0,0.7094170543861908,0.16,-0.3977151984615769,-1.7374893006547176,2.4032518769236026,0.0009929556433170283,0.012048227115083021,0.002322626670863137,0.009355376893807499,0.0192309943729998,0.006150457598145856,0.009537271522341925,0.6448864943959969,0.013558221515437962,-0.0331088935924122,0.6585311390482986
2023-07-17,0,0.5243592639560255,0.7383297737997873,-0.5793232550702861,-1.642430083049343,1,-1,46.96007499734849,49.52826169931596,0,0,1,8.70233569917059,0.40189706534861525,0,0.9189421293521061,0.32,-0.25142452839865614,-1.6193848512974713,2.232102009981719,0.0016534582993121827,0.012028206206794678,0.0009929556433170283,0.015446574954150583,0.012048227115083021,0.006151059912615318,0.008558662918841838,0.7186940262682623,0.015846774148860345,-0.6613737792491063,0.9583306842312704
2023-07-18,0,1.4507152166743165,2.171613628194665,1.0575498557315706,-0.16546225076582927,1,-1,54.32212165347985,65.26988573584785,0,0,1,8.296776217453385,0.6877260536270027,0,1.2197026999219072,0.68,0.008028461101880047,-1.4512630129374218,2.128078197800529,0.015846893177219767,0.0332438538324229,0.0016534582993121827,0.004976832869160397,0.012028206206794678,0.00688895565609324,0.009339168268835022,0.7376412393255417,0.020149435955438198,1.7991911090594347e-06,0.8064589168196739
