Date,Target,Price_vs_SMA5,Price_vs_SMA10,Price_vs_SMA20,Price_vs_SMA50,SMA5_trend,SMA20_trend,RSI_14,RSI_7,RSI_oversold,RSI_overbought,RSI_neutral,BB_width,BB_position,BB_squeeze,Volume_ratio,Volume_rank,MACD_histogram,MACD_normalized,Rolling_Std_20,Return_1d,Return_3d,Return_1d_lag1,Return_3d_lag1,Return_5d_lag1,Volatility_5d,Volatility_20d,Volatility_ratio,Daily_range,Gap,Trend_strength
2018-11-01,1,-0.20125564183688824,1.3822894928911005,0.08776310701494915,-3.2326424627514734,1,-1,47.832233037358286,50.79301370899299,0,0,1,25.880808902305716,0.5068774719532692,0,0.7444710675871085,0.54,0.8509184549566196,-0.8250613208829736,6.638287417054602,-0.023962300212365784,-0.00043804897943588994,0.030423215022552297,0.03407077980940021,0.08395175758034612,0.020533818477808875,0.024836908990793386,0.826746133563577,0.030688293786468503,-0.2995274154823307,-0.39999825613839024
2018-11-02,0,1.1832255338929156,2.975029993830459,2.358739314841727,-1.2699910944506816,1,-1,52.09212009440613,58.0654498587734,0,0,1,21.80119297822631,0.7187937073642663,0,0.4735534998886544,0.14,1.1014674241941234,-0.5583957028197305,5.591888011322771,0.01972813425718245,0.02557311863903977,-0.023962300212365784,-0.00043804897943588994,0.0017567964226112842,0.021470236964937724,0.025369487436364004,0.8463015667459962,0.014617407850627042,1.3590435691453795,4.487867070634977e-06
2018-11-05,1,-1.359369470202154,0.13710343927569407,-0.13234358072180435,-3.7865031720479836,-1,-1,46.462661727611454,46.91912184521088,0,0,1,20.228532137131424,0.4868010194517692,0,0.7310322612886074,0.5,0.8746434297340873,-0.5346162040936342,5.188509016788926,-0.026655302654185586,-0.031236736309486868,0.01972813425718245,0.02557311863903977,0.029203514712563328,0.025633909052999594,0.024870567736388384,1.0306925569493277,0.02208480624909432,-0.8168618547149126,-0.720001220703125
2018-11-06,0,-2.3420447424955926,-1.4810914618865128,-1.0580401347251172,-4.854750824066548,-1,-1,44.064019162739406,42.47026944840874,0,0,1,17.329038507554912,0.37726313116897536,0,0.8796458731536805,0.7,0.545925955190917,-0.593942011875239,4.444804592800347,-0.012809114789532172,-0.02016667588751686,-0.026655302654185586,-0.031236736309486868,-0.007887811974651049,0.02611653989915923,0.024797127570865437,1.0532082727938212,0.019239387256187148,-0.2208434256332429,-0.7209275917744447
2018-11-07,0,-2.421775323274063,-2.8938312217269466,-2.0082087439701937,-5.797222332570018,-1,-1,41.895420362734896,38.50453755131235,0,0,1,16.977402453792422,0.26280946800707244,0,0.863068595195718,0.68,0.1806894319273682,-0.7111672698034384,4.354611848057103,-0.012080488822970192,-0.05073085063274996,-0.012809114789532172,-0.02016667588751686,-0.01455036475137994,0.018450250165173692,0.02398481522797757,0.7692471253083504,0.02445649375837464,0.8053740066757477,-0.9259269724832766
2018-11-08,0,-1.788093397199454,-2.5982596590489964,-1.9255099334689785,-5.582112519344377,-1,-1,41.895420362734896,38.50453755131235,0,0,1,17.33246506063807,0.27742375715768225,0,0.8928820276585485,0.7,-0.035362817613867836,-0.7848043837503652,4.445683485121735,0.0,-0.024734863244455174,-0.012080488822970192,-0.05073085063274996,-0.05519896315312389,0.017372785301499563,0.022915558229992267,0.7581218457406711,0.015398522869075476,0.9057970889299308,-0.5882363500911105
2018-11-09,0,-1.4680717890014323,-3.1729891177511114,-2.7642012539226832,-6.226429276803139,-1,-1,40.1959377336583,35.19140638902573,0,0,1,17.75832251705117,0.1882982794516591,0,1.1892843585779052,0.84,-0.2600884655110991,-0.8905342985045771,4.554913617960217,-0.009058015047251233,-0.021029078620684816,0.0,-0.024734863244455174,-0.03200354140783135,0.009591944715737804,0.022736847622624762,0.4218678365154343,0.015996343469757805,-0.543481303162045,-0.19999476841519925
2018-11-12,0,-1.2984646278540437,-3.330516767093086,-3.3283675210410384,-6.627953427021249,-1,-1,39.003242832283924,32.88088103813023,0,0,1,18.346068651857138,0.1369226897506818,0,0.6786519386752384,0.28,-0.4438006806471968,-0.998684113564489,4.705667320668378,-0.006398506174107865,-0.01539856345615409,-0.009058015047251233,-0.021029078620684816,-0.0593293448716099,0.0051826197990914435,0.022759128307995764,0.2277160939099183,0.021619191991647975,7.352737985820217e-06,-0.7872345951561709
2018-11-13,0,-2.9933005007385285,-5.390886563613282,-5.699115293451997,-9.01340280583014,-1,-1,34.23646041197989,24.652896793289216,0,0,1,20.98612169803772,0.0,0,1.351542536416795,0.88,-0.8580902926106515,-1.2650845922618026,5.3828266391028095,-0.02805891976435948,-0.0430254161640109,-0.006398506174107865,-0.01539856345615409,-0.039752545339360235,0.01046480081203731,0.02203864364102787,0.474838696178003,0.04732607598472457,-0.0460025314815227,-0.8399993896484335
2018-11-14,1,-5.520274938701599,-8.12897999184968,-9.158272908305511,-12.597540563859264,-1,-1,28.66924488982677,17.230942053280586,0,0,1,26.380412987715204,0.0,0,2.4142429879507383,0.98,-1.55792622100482,-1.73027822947337,6.76643316111546,-0.04259351616090978,-0.075411391033675,-0.02805891976435948,-0.0430254161640109,-0.05458613692790815,0.017617807858618485,0.023450775977231626,0.7512675860160716,0.033613459956389875,-1.5617668638485913,-0.7352915437175381
