Date,Target,Price_vs_SMA5,Price_vs_SMA10,Price_vs_SMA20,Price_vs_SMA50,SMA5_trend,SMA20_trend,RSI_14,RSI_7,RSI_oversold,RSI_overbought,RSI_neutral,BB_width,BB_position,BB_squeeze,Volume_ratio,Volume_rank,MACD_histogram,MACD_normalized,Rolling_Std_20,Return_1d,Return_3d,Return_1d_lag1,Return_3d_lag1,Return_5d_lag1,Volatility_5d,Volatility_20d,Volatility_ratio,Daily_range,Gap,Trend_strength
2024-01-19,2,-2.7165921258220047,-2.914843432855267,-3.1676060154735834,0.13130405157593172,-1,-1,41.773986141964194,30.690031903684016,0,0,1,17.91169311966098,0.0,1,3.381932395904991,0.98,-2.1313761286559956,-0.9096805196284917,4.594252347491187,-0.03963761998802451,-0.03394850136950778,0.012847072648690006,0.005923929067739975,0.011686557911256168,0.019462649666450667,0.012747712786003267,1.526756210558828,0.03325473137621611,-1.9932043503878882,-0.9858147432304007
2024-01-22,1,-0.03218310694201945,-0.3460074560900179,-0.6022405728879063,2.438836363439122,-1,-1,51.143105367143406,48.540531109850996,0,0,1,17.748227083188112,0.3520394411595203,1,1.5234320861401258,0.72,-1.9219785211333784,-1.0600834481347443,4.552324193810611,0.025707506391957624,-0.0022940774641733164,-0.03963761998802451,-0.03394850136950778,-0.03789428716671339,0.024653831807731678,0.014174773179417484,1.7392752247725796,0.01747529595349813,1.1320699914094194,0.6578901930235266
2024-01-23,2,-0.17976630732931465,-0.6947403960528413,-0.9491065340805134,1.8196414821651452,-1,-1,49.72033076916766,46.245912487359014,0,0,1,18.11257654719475,0.2716596419300711,1,0.791895892599207,0.18,-1.841304074126898,-1.2249777370636479,4.645777859476764,-0.004138777912811031,-0.019026004881607106,0.025707506391957624,-0.0022940774641733164,-0.009113726293504154,0.024656846546375295,0.014136897612328522,1.7441483430475244,0.01523898871046922,0.9427546375477112,-0.8181801367741126
2024-01-24,1,0.6864474132534107,0.22011542781278723,-0.048017772247620875,2.5281385451036327,1,1,52.85888924540488,52.114740067011795,0,0,1,18.071467897096568,0.48841979846761596,1,0.6122974693117773,0.06,-1.4724654894008626,-1.2867854765617193,4.635233713205726,0.009235704366959085,0.030896254928932,-0.004138777912811031,-0.019026004881607106,-0.01321478451722824,0.024981340742849696,0.01422364199461906,1.756325190995413,0.013269316471190718,0.9928356820197928,0.31034700481438326
2024-01-25,1,1.3510355610925804,0.7194206748384196,0.5075645152790578,2.8814246396711485,-1,1,54.75964029072391,55.64574728524477,0,0,1,18.16693122887989,0.621783017625871,1,0.8849207125378172,0.32,-1.0343915403240334,-1.2893465216027669,4.659719541162616,0.0057194479093434225,0.010807082816396862,0.009235704366959085,0.030896254928932,0.0027530194066476277,0.02431675107286652,0.01423224774287499,1.7085671576395989,0.012511373802631096,-0.09151749751384212,0.4909113103693228
2024-01-26,1,1.3936463078023094,1.6095409262798885,1.42956572018061,3.6383140856596663,1,1,57.83553645532293,61.24675984744404,0,0,1,18.831326793196695,0.831027489303902,1,0.5391959858061833,0.02,-0.4654064603493424,-1.201133710096263,4.8301334077152305,0.00955415410346161,0.024705518019610295,0.0057194479093434225,0.010807082816396862,-0.00430357128861536,0.010754772061584695,0.014343853785481976,0.7497826053183878,0.016448892544702772,5.523376130711348e-06,0.9178034087631075
2024-01-29,1,1.7622751138786543,2.378397517092498,2.379567190949464,4.403056338192466,1,1,60.77591594813829,66.32594207166534,0,0,1,19.875696888554103,1.0,0,0.909369548006025,0.32,0.16322553039973364,-1.040861443294041,5.098008685065691,0.009689087803119278,0.025165851028838615,0.00955415410346161,0.024705518019610295,0.04669808683991228,0.005907283199186864,0.014300139837183581,0.4130926876551654,0.015398402856679656,-0.24785418269151768,0.6811587793011835
2024-01-30,1,1.4512342187844596,2.5933175664791044,2.7947749816479144,4.659216749229964,1,1,62.16362240326694,68.66584138425497,0,0,1,21.890387512010648,1.0,0,0.6899957614245308,0.1,0.6559946104578827,-0.8730002694245647,5.6147659265195315,0.00468642635901273,0.024112855167042868,0.009689087803119278,0.025165851028838615,0.03035185949278496,0.0023836600499109067,0.014324706851629584,0.16640201259265147,0.008218528629785272,0.1785247515810121,0.3513580389472104
2024-01-31,1,-0.6521270525546816,0.5439073005039942,0.8054362312359996,2.5167376629273095,1,1,53.942621643797466,51.85170095677508,0,0,1,22.021642052200605,0.6597501726831467,0,1.6420742039094482,0.84,0.3684776072156759,-0.9309191314078071,5.6484320057314745,-0.018658400888646898,-0.00450655086193219,0.00468642635901273,0.024112855167042868,0.039482715710702054,0.011872359903532153,0.014189325724667053,0.8367106467147319,0.027840625017700623,0.17769882932170258,-0.951221448668391
2024-02-01,1,0.9886414364828933,2.51811176667777,2.8637864243419053,4.507602444169497,1,1,60.447514756198736,63.79537819447813,0,0,1,24.841581568393508,1.0,0,2.0469460937423665,0.88,0.7572926649002243,-0.7748919537707761,6.3717312301823155,0.021955712766700053,0.0075876125214193735,-0.018658400888646898,-0.00450655086193219,0.01075261811511119,0.014908474371766602,0.014923140239220757,0.9990172398557502,0.03743084034122362,4.745356086556361e-06,0.38461482899346455
