Date,Target,Price_vs_SMA5,Price_vs_SMA10,Price_vs_SMA20,Price_vs_SMA50,SMA5_trend,SMA20_trend,RSI_14,RSI_7,RSI_oversold,RSI_overbought,RSI_neutral,BB_width,BB_position,BB_squeeze,Volume_ratio,Volume_rank,MACD_histogram,MACD_normalized,Rolling_Std_20,Return_1d,Return_3d,Return_5d,Return_1d_lag1,Return_3d_lag1,Return_5d_lag1,Volatility_5d,Volatility_20d,Volatility_ratio,Daily_range,Gap,Trend_strength
2020-01-28,1,1.0274740229856096,0.2992812573040447,-2.817551342012287,-1.6633887415935398,-1,-1,44.98639275201485,46.22914237193218,0,0,1,10.028071243797655,0.2984806526415188,0,1.0821080294765961,0.68,-0.44345732965940965,-1.6118333851613507,2.572146002326008,0.029195609241361664,0.01709768233891129,-0.0037680035164397996,-0.020961350607308527,-0.030201365378247358,-0.03666658997837391,0.02079943806374925,0.015782931670799923,1.3178437629702464,0.03025842089590215,0.25952550857765005,0.708335752900032
2020-01-29,2,0.7778297294292245,-0.12426308789676498,-2.849268426320659,-1.979425448401654,-1,-1,44.057891149120486,44.394737597614444,0,0,1,9.962688334080326,0.2955407631696739,0,0.9419429555627986,0.58,-0.34377354790965464,-1.5176478577890478,2.5553756398344327,-0.0035722088369590788,0.004022842022359585,-0.005452969679661912,0.029195609241361664,0.01709768233891129,-0.0037680035164397996,0.02083951232267018,0.015780491607603853,1.3205870159728503,0.01307463957915018,0.4412613595899397,-0.41934696603813926
2020-01-30,2,-0.1868556514323083,-0.787212920671449,-3.348679243702852,-2.7875538228488184,1,-1,41.81623202307018,39.935840408351254,0,0,1,9.959578054409548,0.2604757738321817,0,1.098671834325012,0.74,-0.2973412826035815,-1.4827231211535499,2.5545778699316446,-0.0086462843529177,0.016652177777487287,0.004701695651902815,-0.0035722088369590788,0.004022842022359585,-0.005452969679661912,0.019116985906841424,0.0158285737589482,1.2077516394068177,0.012975895929912893,-1.117683779486414,0.04918011384406196
2020-01-31,2,0.46689670646066445,0.06976074942347318,-2.2092758877341754,-2.0986512604735257,1,-1,44.273887779088206,45.11248205834894,0,0,1,9.041600490937782,0.32675142542045815,0,1.2934356835195966,0.82,-0.21687283110993483,-1.386016273599559,2.3191215929761695,0.007019927561323858,-0.005253235412459034,0.002329002192903884,-0.0086462843529177,0.016652177777487287,0.004701695651902815,0.018885953933443913,0.014102624944969281,1.3391800467742674,0.016898979835163773,0.8296239799684727,-0.22499850677921573
2020-02-03,2,0.11824951556398,0.3428614393940396,-1.6849097607821082,-1.921042271210329,1,-1,44.806397773415014,46.258585229740476,0,0,1,8.329212525327506,0.3571247984761884,0,0.7530833563621208,0.36,-0.1430987576435624,-1.2828802294700103,2.1363979352256313,0.0014785284916851715,-0.00021101894578845481,0.025302703630100343,0.007019927561323858,-0.005253235412459034,0.002329002192903884,0.014676230635941133,0.013941533665582295,1.0526984324667663,0.01202283421342422,0.021111353480905634,0.26315421801212535
2020-02-04,2,1.3402496204544894,1.713199803908339,0.07127150786155709,-0.5336295259323082,1,-1,49.82303492099875,56.543606444510736,0,0,1,7.130957120780408,0.5070347377781822,0,1.0274081605500565,0.72,-0.020043555377655786,-1.0934930527960762,1.8290519088920425,0.014343087703854618,0.022973965889532266,0.010506361368831652,0.0014785284916851715,-0.00021101894578845481,0.025302703630100343,0.008974110857962935,0.014385772310546387,0.623818496792411,0.014556122955503506,0.18983767974214044,0.6857152608705508
2020-02-05,2,5.9159430216848845,7.162743286357541,6.14839744091101,5.4015689638438475,1,1,64.72568194980235,77.87007591746368,0,0,1,7.315529330809113,1.0,0,2.616455016928764,0.96,0.3382712302146831,-0.5268500668711648,1.8763936818635383,0.06103148470153674,0.07784121856187598,0.07602284321281338,0.014343087703854618,0.022973965889532266,0.010506361368831652,0.02704152985035469,0.020119977514749744,1.344013920022069,0.03625673081425308,5.947192358852496,0.4864884061807877
2020-02-06,1,8.37726862813602,11.075453630449914,11.264923561919408,10.508958734969873,1,1,72.5718829734665,85.3645125670529,0,0,1,9.723774743480249,1.0,0,1.7828567452586852,0.92,0.7955109436798662,0.2807006009540413,2.4940955968407796,0.05144526302743757,0.1316179142247229,0.1412466645842423,0.06103148470153674,0.07784121856187598,0.07602284321281338,0.027232511842714465,0.023109841764077516,1.1783945611018993,0.04100648157102685,1.0288971059807008,0.9318187577149579
2020-02-07,1,7.5000037280208325,11.75092199626758,13.15906672789679,12.563139179760233,1,1,75.22805423815775,87.5638947959018,0,1,0,12.684063410061128,1.0,0,1.0495836690560876,0.8,1.1534407819027204,1.0448625253785626,3.253393618799528,0.021901264446037016,0.1400499411237197,0.1581115503917765,0.05144526302743757,0.1316179142247229,0.1412466645842423,0.025234139256284597,0.02327850308528983,1.0840103920698654,0.035111772394352515,0.046604102910503646,1.0
2020-02-10,1,5.402210785826429,10.942149787714971,13.716755964901747,13.463356202930582,1,1,76.53000401278649,88.6247088908614,0,1,0,15.513080983142032,1.0,0,0.9829340492420886,0.72,1.3763231602370214,1.6515002789142894,3.979021315711903,0.011399786147715307,0.08672200898410876,0.16958451037941225,0.021901264446037016,0.1400499411237197,0.1581115503917765,0.022688445615984907,0.022592354293918905,1.0042532673140605,0.021190228699559593,-0.04561023078798038,0.3617003971750379
2020-02-11,1,3.1570182185807774,9.969592008584161,13.7317754435842,13.94433939754259,1,1,77.39985958064499,89.34572163294742,0,1,0,17.965955841432816,1.0,0,0.7412535763193954,0.52,1.4810464525999238,2.0692866265860195,4.608170441956971,0.007664627682185232,0.041472501786745664,0.16188393698445336,0.011399786147715307,0.08672200898410876,0.16958451037941225,0.024139742227481362,0.02209444082757435,1.092570860510506,0.010290825221519015,0.5410341828369686,0.7391328435004567
2020-02-12,1,1.0165210796158757,7.780955149178313,12.297768067089802,13.096656129787906,1,1,75.79822173078983,85.97975427333927,0,1,0,19.557767729122325,0.9563893410382973,0,0.9142359191007355,0.6,1.442088447868057,2.252287382318772,5.0164615762972815,-0.004026813727935119,0.015047854531800464,0.09064176085430087,0.007664627682185232,0.041472501786745664,0.16188393698445336,0.021028828672579464,0.020564348303713374,1.0225866806964272,0.008086247969064465,0.22371327192494744,-0.7777738450239583
2020-02-13,1,-0.6502895068447367,4.898771497341077,10.204428175379478,11.449511173832565,1,1,71.21356285335662,76.29250880771397,0,0,1,20.611087921214768,0.861897699404103,0,0.9622119070048699,0.66,1.2721038552509962,2.2333333361164667,5.2866325050225385,-0.011680175629464773,-0.008115355511810418,0.025163088789878163,-0.004026813727935119,0.015047854531800464,0.09064176085430087,0.013166325269540357,0.020908170545445966,0.6297215359384052,0.015909036939390452,-0.3593927464623343,-0.314289874990326
2020-02-14,1,-1.0388405090918098,3.008935016662482,9.024504513798394,10.634217381008915,-1,1,69.6432851508497,72.97224111252457,0,0,1,21.355397016027432,0.8109627844374953,0,0.4564223644324763,0.04,1.0657311931206488,2.1351013676396193,5.477543759657008,-0.004090876674473609,-0.019686769193765552,-0.0009120170960212892,-0.011680175629464773,-0.008115355511810418,0.025163088789878163,0.009460061506063669,0.021037617967959714,0.44967360470521617,0.009128262158966864,0.3181830017552989,-0.7000031855249884
2020-02-17,1,-0.9057949371804939,1.476701368182139,8.154068126127546,10.140145108377961,-1,1,69.09635443705803,71.75777417156016,0,0,1,21.85644658334204,0.7763590468639604,0,0.5095058483160897,0.08,0.8589610613094756,2.005778136919341,5.606060262003617,-0.0013692268965309617,-0.017070968318047774,-0.013525592519684104,-0.004090876674473609,-0.019686769193765552,-0.0009120170960212892,0.006955842683600898,0.02102257567789294,0.33087490277966125,0.009597787717429094,-0.5020589909010091,-0.14284847473566764
