Date,Target,Price_vs_SMA5,Price_vs_SMA10,Price_vs_SMA20,Price_vs_SMA50,SMA5_trend,SMA20_trend,RSI_14,RSI_7,RSI_oversold,RSI_overbought,RSI_neutral,BB_width,BB_position,BB_squeeze,Volume_ratio,Volume_rank,MACD_histogram,MACD_normalized,Rolling_Std_20,Return_1d,Return_3d,Return_5d,Return_1d_lag1,Return_3d_lag1,Return_5d_lag1,Volatility_5d,Volatility_20d,Volatility_ratio,Daily_range,Gap,Trend_strength
2017-03-17,1,0.7103266273010594,1.8259257855428424,2.6821332793440744,7.085706377318648,1,1,76.45915026617355,85.50368984580729,0,1,0,2.796829226830809,1.0,0,1.5463858098138545,0.92,0.0444617051212457,1.0187843678653545,0.7173715603018667,0.0017963821580246897,0.01209909154111366,0.013325239060855143,0.009673406739634238,0.008454251661813572,0.01953608567594456,0.0043094518579661735,0.004955534190410339,0.869624079338525,0.012552337508720406,-0.23952161532661123,0.5238109078226554
2017-03-20,1,0.1683473422908632,1.0309290184412878,2.0395691402121123,6.365322627669304,1,1,72.04876393513472,73.89295801218853,0,0,1,2.8169790518146414,0.8811720707371353,0,0.8010773825905254,0.14,0.026063891849897436,0.9308335652210108,0.722539881359797,-0.004184065801186132,0.00725503717319631,0.006038802215403871,0.0017963821580246897,0.01209909154111366,0.013325239060855143,0.00525745924317822,0.005152651359842495,1.0203405734283812,0.006002400740481784,-0.11954226507769311,-0.19998168945309858
2017-03-21,2,-0.324450935965154,0.30835418666553516,1.4740886761111172,5.663397261959406,1,1,67.83472450604668,63.78718290359761,0,0,1,2.8582506970820845,0.7718781757688078,0,1.2156657671966766,0.66,-0.009457070365599174,0.7360779121823816,0.7331258350096288,-0.004201787785395594,-0.006586923488344887,0.003629570009677563,-0.004184065801186132,0.00725503717319631,0.006038802215403871,0.005692266610188971,0.00492146151857276,1.1566211761907157,0.01748037373825268,0.7803013285735857,-0.37931324781377984
2017-03-22,2,-0.48047711172987306,-0.04222469128038235,1.2433966963180498,5.318692537426844,1,1,66.6356559998716,61.006386190203834,0,0,1,2.8959425747945033,0.7265872362176033,0,0.911674711675888,0.26,-0.043537175822541685,0.5125935243850898,0.7427935976552269,-0.001205433750775864,-0.00956361938203476,0.0018136877671812712,-0.004201787785395594,-0.006586923488344887,0.003629570009677563,0.005760002841477725,0.004900889142055166,1.175297517352595,0.011466469109699881,-0.24109610220474928,0.7894762203055135
2017-03-23,2,0.49226284909242135,0.7644675304965317,2.11053554330616,6.172471696286397,1,1,71.2827430492283,72.77663520644401,0,0,1,3.026865873302569,0.8685906303843891,0,0.8978601393497954,0.24,-0.03573064994720221,0.482230555232366,0.7763747151684414,0.010259552440251118,0.0048019721723784325,0.0023952706651602096,-0.001205433750775864,-0.00956361938203476,0.0018136877671812712,0.005997603806051381,0.005255176752640269,1.1412753725244553,0.014336881624789454,-0.060338022656255416,1.0
2017-03-24,2,0.24023926298678278,0.35475756144310205,1.6660049250411166,5.652972256061449,-1,1,68.27079145375382,65.94605030580351,0,0,1,3.0998700838354836,0.7844940787798177,0,0.9078705510082562,0.24,-0.04726996375690462,0.3600585437921618,0.7950999000728991,-0.0029869338165007253,0.00602781054894308,-0.0023909048455087456,0.010259552440251118,0.0048019721723784325,0.0023952706651602096,0.006117994825255095,0.0053446078548147905,1.1447041563102864,0.010185722051593255,-0.17921178123129977,0.2941091992711713
2017-03-27,2,0.39606211675458186,0.49254786870254186,1.7299538807804504,5.673390433691939,1,1,69.38523070896282,68.68881968749702,0,0,1,3.1138450566193114,0.7946079626950947,0,1.4103830489457412,0.84,-0.05170190041555511,0.26604441879242646,0.7986844049596972,0.0023966349716753044,0.009655965359499197,0.004201645763534101,-0.0029869338165007253,0.00602781054894308,-0.0023909048455087456,0.005818057166100726,0.005092249087104968,1.142531927755402,0.01613865450681963,-0.4194174331963709,0.7037078899331506
2017-03-28,1,0.8971209438547848,1.1269543553456134,2.357179219867077,6.274402983008338,1,1,72.96441329412875,76.43788166387962,0,0,1,3.2020279618439957,0.8912227379547375,0,1.0934485356730466,0.5,-0.03075122100193839,0.30266968245442066,0.8213028429058208,0.008368131602372264,0.007765674565062497,0.01687764134323988,0.0023966349716753044,0.009655965359499197,0.004201645763534101,0.005803874314305611,0.005278836661701511,1.099460863491629,0.014226491989859197,0.298861067606244,0.916661898313258
2017-03-29,0,1.1543425130206089,1.6260082679709824,2.8962162425866547,6.802694621740684,1,1,75.79432498815882,81.41951420018748,0,1,0,3.4005676076239126,0.9537210336676331,0,1.2011363364206915,0.66,0.0030230117296672354,0.43096457594378584,0.8722271875560355,0.007705973823279644,0.018573903309661466,0.025950389054497425,0.008368131602372264,0.007765674565062497,0.01687764134323988,0.005403415619493592,0.005418970917731932,0.9971294737553509,0.009411800608915355,0.17782916243192143,0.24999523164662651
2017-03-30,1,0.7475964673548724,1.3368312859664773,2.5300346419323945,6.37231031577423,1,1,74.50231945826587,78.44284685543039,0,0,1,3.4840804718223666,0.8877793822461295,0,1.1961043406775016,0.68,0.012190764529021014,0.4567126562696484,0.8936477852530949,-0.0011764311262033589,0.0149431729628835,0.01433678761822832,0.007705973823279644,0.018573903309661466,0.025950389054497425,0.005111679851235211,0.0054369130828818505,0.940180535040989,0.010011760410416497,2.1535851316506144e-06,0.529418100546631
